sub_id,sub_idx,Cond,Order,Group,Trial_idx,Outcome,Choice_t,Correct,winstay_t1,winstay_t2,winstay_t3,winstay_t4,loseshift_t1,loseshift_t2,loseshift_t3,loseshift_t4,RT,State
1A_005,2,1,1,1,37,1,0,1,-1,-1,-1,-1,0,0,0,0,0.526106007345334,0
1A_005,2,1,1,1,38,0,0,1,-1,-1,-1,-1,0,0,0,0,0.497143612560649,0
1A_005,2,1,1,1,39,0,1,0,-0,-1,-1,-1,1,0,0,0,0.6361024078833,0
1A_005,2,1,1,1,40,0,1,0,0,-0,-1,-1,-1,1,0,0,0.302536865741786,0
1A_005,2,1,1,1,41,0,1,0,0,0,-0,-1,-1,-1,1,0,0.603624813962597,0
1A_005,2,1,1,1,42,0,0,0,0,0,0,-0,-1,-1,-1,1,0,0
1A_005,2,1,1,1,43,1,0,1,NaN,0,0,0,NaN,-1,-1,-1,0.618708092439192,0
1A_005,2,1,1,1,44,0,0,1,-1,NaN,0,0,0,NaN,-1,-1,0.41220435764717,0
1A_005,2,1,1,1,45,1,1,0,-0,-1,NaN,0,1,0,NaN,-1,0.512221347492414,0
1A_005,2,1,1,1,46,1,1,0,1,-0,-1,NaN,-0,1,0,NaN,0.884242278634702,0
1A_005,2,1,1,1,47,0,1,0,1,1,-0,-1,-0,-0,1,0,0.941005670521008,0
1A_005,2,1,1,1,48,0,1,0,0,1,1,-0,-1,-0,-0,1,0.413962230049037,0
1A_005,2,1,1,1,49,0,1,0,0,0,1,1,-1,-1,-0,-0,0.451979734819361,0
1A_005,2,1,1,1,50,1,0,1,0,0,0,1,-1,-1,-1,-0,0.775565229377207,0
1A_005,2,1,1,1,51,0,0,1,-1,0,0,0,0,-1,-1,-1,0.551003785917601,0
1A_005,2,1,1,1,52,1,0,1,-0,-1,0,0,1,0,-1,-1,0.718191957349518,0
1A_005,2,1,1,1,53,1,0,1,-1,-0,-1,0,0,1,0,-1,0.405720204699719,0
1A_005,2,1,1,1,54,1,0,1,-1,-1,-0,-1,0,0,1,0,0.452344132497274,0
1A_005,2,1,1,1,55,1,0,1,-1,-1,-1,-0,0,0,0,1,0.512431921995812,0
1A_005,2,1,1,1,56,0,0,0,-1,-1,-1,-1,0,0,0,0,0.467826280545523,1
